InchiKey,Canonical_SMILES
AZZRFSWIWLKNLQ-UHFFFAOYSA-N,COC1=CC=C(C2=CC=CC=C21)NC(=NC3=CC=C4CCC5=C4C3=CC=C5)N
MOXXQFNQDDSJHT-UHFFFAOYSA-N,CNC(=O)COC1=CC=CC(=C1)NC2=NC=C(C(=N2)NC3=CC4=C(C=C3)OC(C(=O)N4)(F)F)F
KSUDUUBCXJUFRL-SFHVURJKSA-N,C=CC(=O)N1CCC[C@@H](C1)N2C3=NC=NC(=C3N(C2=O)C4=CC=C(C=C4)OC5=CC=CC=C5)N
BBIPVJCGIASXJB-PKTZIBPZSA-N,CN1C(=O)C2=C(N(N=C2N3C1=N[C@H]4[C@@H]3CCC4)CC5=CC=C(C=C5)C6=NC(=CC=C6)F)NC7=CC=CC=C7
YYACLQUDUDXAPA-MRXNPFEDSA-N,C1CN(C[C@@H]1F)S(=O)(=O)NC2=C(C(=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=N4)C5=CN=C(N=C5)C6CC6)F
QQKKPWJFHBFCTH-UHFFFAOYSA-N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CCN5C6=CC=CC=C64)CN
NGFFVZQXSRKHBM-FKBYEOEOSA-N,C1CC(=O)NC2=NC=CC(=C21)OC3=CC4=C(C=C3)O[C@H]5[C@@H]4[C@@H]5C6=NC7=C(N6)C=C(C=C7)C(F)(F)F
UCBSXTTUNYWOCC-UHFFFAOYSA-N,C1CCCC(CCC1)NC2=CC(=O)C3=C(C2=O)C=CC=N3
VHZNMKYXMGMYLV-RUINGEJQSA-N,CCC[C@@H](C(=O)NC1CCN(C1)C2=C(C=C3C4=C2OC5=CC=CC=C5N4C=C(C3=O)C(=O)O)F)N
ODEDPKNSRBCSDO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C
OVDSPTSBIQCAIN-UHFFFAOYSA-N,CN(C)C1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4P(=O)(C)C)Cl)OC
QVFVAKQHELFATN-UHFFFAOYSA-N,CCCCC1=C(C(=O)N(C(=N1)C)CC2=C(C=CS2)C(=O)OC)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
BKJIXTWSNXCKJH-UHFFFAOYSA-N,CN(C(=S)C1=CC=CC=C1)NC(=O)CC(=O)NN(C)C(=S)C2=CC=CC=C2
CHILCFMQWMQVAL-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O
ULRDYYKSPCRXAJ-KRWDZBQOSA-N,C[C@@H](CNS(=O)(=O)C(C)C)C1=CC=C(C=C1)C2=CC=C(C=C2)CCNS(=O)(=O)C
YABJJWZLRMPFSI-UHFFFAOYSA-N,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
SJFBTAPEPRWNKH-CCKFTAQKSA-N,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O
KASDHRXLYQOAKZ-XDSKOBMDSA-N,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C
JBPUGFODGPKTDW-SFHVURJKSA-N,COC1=C(C=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC(=O)O[C@H]3CCOC3)C4=CN=CO4
GEZHEQNLKAOMCA-RRZNCOCZSA-N,CC(=CCC[C@@]1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)O[C@@]45[C@H]6C[C@@H](C=C4C3=O)C(=O)[C@@]5(OC6(C)C)C/C=C(/C)\C(=O)O)O)C)C
DNTVJEMGHBIUMW-IBGZPJMESA-N,C[C@@H](C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2C(=CC(=N2)C3=CC(=CC(=C3)Cl)Cl)C4=CC5=C(C=C4)C=C(C=C5)OC
PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCC[C@H]4CCO
QTWZICCBKBYHDM-UHFFFAOYSA-N,CN(C)C1=CC2=C(C=C1)NC3=C(S2)C=C(C=C3)N(C)C
RJCWBNBKOKFWNY-IDPLTSGASA-N,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)NC(=O)C(C)(F)F
CTMCWCONSULRHO-UHQPFXKFSA-N,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N6CCO[C@@H](C6)OC)O
UOBYJVFBFSLCTQ-UHFFFAOYSA-N,CN1CCOCCN(S(=O)(=O)NC(=O)C2=CC3=C(C=C2)C(=C4N3CC(=CC5=C4C=CC(=C5)OC)C1=O)C6CCCCC6)C
JSLORBCSMVYNTA-XBXARRHUSA-N,COCCOCOC1=C(C=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)C(=O)O)C34CC5CC(C3)CC(C5)C4
KPEUDULLQDHKAZ-VROINQGHSA-N,CC(C)S(=O)(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@]4(C#C)O)C
DVNQWYLVSNPCJZ-UHFFFAOYSA-N,CN1C(=CC=N1)C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N
GDCJHDUWWAKBIW-UHFFFAOYSA-N,CN(C)CCS(=O)(=O)NC1=CC=C(C=C1)C2=NC(=NC(=N2)N3CCOCC3)N4C5=C(C(=CC=C5)OC)N=C4C(F)F
QRGHOAATPOLDPF-BYICEURKSA-N,C1[C@@H]2[C@@H](C2NCC3=NC4=C(C=C3)C=C(C=C4)F)CN1C5=NC=C(C=N5)C(=O)NO
AIUJHENHBJHHMY-UHFFFAOYSA-N,CCCCCN(CCC12CC3CC(C1)CC(C3)C2)C(=O)NCCCC4=CC=NC=C4
UTDAKQMBNSHJJB-JWGURIENSA-N,C1CC2=C(/C(=N\NC(=S)N3CCN(CC3)C4=CC=CC=N4)/C1)N=CC=C2
UTDAKQMBNSHJJB-CJLVFECKSA-N,C1CC2=C(/C(=N/NC(=S)N3CCN(CC3)C4=CC=CC=N4)/C1)N=CC=C2
ZFUDULLGKXSPPH-UHFFFAOYSA-N,CC1=C(C(=O)C(=CC1=O)CCCCCCCCCC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C
DPHUWDIXHNQOSY-UHFFFAOYSA-N,CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O
MBQKTLYFUYNAPZ-FEZMQHRXSA-N,C[C@@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H]2CC3=CC=C(C=C3)OC4=C(C=CC(=C4)C[C@@H](C(=O)N1)N(C2=O)C)OC)C)C)CC5=CC=C(C=C5)OC)C)C
JPLQUMVXDBHHSG-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)N(C)CC(=O)NC2=NC=C(N2)C3=CC=CC=N3)C
NIRXBXIPHUTNNI-UHFFFAOYSA-N,CC1=C(C2=C(N1)C=CC(=C2)F)C3=NC4=C5C=CC=NC5=C6C(=C4N3)C=CC=N6
RBTBFTRPCNLSDE-UHFFFAOYSA-N,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2
NEUSVAOJNUQRTM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
ONIQOQHATWINJY-UHFFFAOYSA-N,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F
FWFGIHPGRQZWIW-SQNIBIBYSA-N,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@@H](C1=CC=CC=C1)C(=O)OC2CCCC2
FWFGIHPGRQZWIW-ABHNRTSZSA-N,CC(C)CC([C@@H](C(=O)NO)O)C(=O)NC(C1=CC=CC=C1)C(=O)OC2CCCC2
FONCZICQWCUXEB-RUZDIDTESA-N,CC1=CC(=CC(=C1O[C@H](CC2=CC=CC=C2)C(=O)O)C)C3=C4C(=C(SC4=C(C5=CC=CC=C53)Br)C)C
RDALZZCKQFLGJP-UHFFFAOYSA-N,CC1=CC2=C(C=CC=C2N1C3=NC4=C(COCC4)C(=N3)NCC5=CC=CC=C5)C(=O)N
FASLTMSUPQDLIB-MHZLTWQESA-N,CC1=CC(=CC(=C1C2=CC=C(C=C2)C(C)(C)C)C)O[C@@H](CCC(F)(F)F)C3=CC=C(C=C3)C(=O)NCCC(=O)O
POERAARDVFVDLO-QGZVFWFLSA-N,C[C@@H]1CN(CCN1C2=NC=C(N=C2)C(C)(C)O)C3=NN=C(C(=C3C)C)CC4=CC=CC=C4
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,CCCCCCCCN=C(N)NC(=NCC1=CC(=C(C=C1)Cl)Cl)N
SUJUHGSWHZTSEU-FYBSXPHGSA-N,CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
MPUQHZXIXSTTDU-QXGSTGNESA-N,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N
VZXULFIUJKSVJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC[S+](CCC)C1=CC=CC=C1C(=O)OCC
TXGZJQLMVSIZEI-UQMAOPSPSA-N,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)O
TXGZJQLMVSIZEI-BOPWVZDGSA-N,C[C@@]12CC[C@]3(CCC(CC3C1C(=O)C=C4[C@]2(CCC5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)O
KMSKQZKKOZQFFG-YXRRJAAWSA-N,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O[C@@H]6CCCCO6
VLULRUCCHYVXOH-UHFFFAOYSA-N,CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5
JTZZSQYMACOLNN-VDWJNHBNSA-N,CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC
FBWNMEQMRUMQSO-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
KPZQRBACZSLMPH-UHFFFAOYSA-N,CC1=C(C2=C(CCC(O2)(C)CN3CCN(CC3)C4=NC(=NC(=C4)N5CCCC5)N6CCCC6)C(=C1O)C)C
YYLKOELWSMRYHV-VXLYETTFSA-N,C/C(=N\NC(=S)NNC(=S)NC1=CC=CC=C1Cl)/C2=CC=CC=N2
NZOONKHCNQFYCI-UHFFFAOYSA-N,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)O
YTAOBBFIOAEMLL-REQDGWNSSA-N,C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl
MXAYKZJJDUDWDS-LBPRGKRZSA-N,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O
OHRURASPPZQGQM-GCCNXGTGSA-N,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C
OHRURASPPZQGQM-HXFRDVPDSA-N,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)NC(C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C
VPTONMHDLLMOOV-UHFFFAOYSA-N,CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N
XHVAWZZCDCWGBK-WYRLRVFGSA-M,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)[S-])O)O)O)O.[Au+]
SIYLLGKDQZGJHK-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2
AIIXYCDTEGICEE-HZVAOYAWSA-N,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CC[C@@H]4[C@@]3(CC5=CN6C7=CC=CC=C7N=C6N=C5C4)C
BLSQLHNBWJLIBQ-ANWICMFUSA-N,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3CO[C@@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
BLSQLHNBWJLIBQ-OZXSUGGESA-N,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
BLSQLHNBWJLIBQ-ZEQKJWHPSA-N,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@@H]3CO[C@@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
ONJQDTZCDSESIW-UHFFFAOYSA-N,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
MPYLDWFDPHRTEG-PAAYLBSLSA-N,C[C@]12CC/C(=N\OCCN)/C[C@@H]1C(=O)C[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
SPBDXSGPUHCETR-JFUDTMANSA-N,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)O[C@@H]1C(C)C
AZSNMRSAGSSBNP-WBOWAXCQSA-N,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C
WOVTUUKKGNHVFZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC=C3C2=CC4=CC=C(C=C4)C(=N)N
BURHGPHDEVGCEZ-KJGLQBJMSA-N,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)O)\C2=CC3=C(C=C2)NN=C3)/C4=C(C=C(C=C4)F)Cl
BLZRQJYPLPCJTR-KWCYVHTRSA-N,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C1=NOC(=N1)C2=CC=CS2)C(C)(C)C
VXHRQVMQVYQGQG-UHFFFAOYSA-N,C1=CC=C(C=C1)CC2=CN=C3C(=C2C4=CC(=CC=C4)OCC5=CC=C(C=C5)CC(=O)O)C=CC=C3C(F)(F)F
ZSERTYLZGRJLOO-QGZVFWFLSA-N,C1CC(C1)C[C@H](C2=CC(=C(C(=C2)Cl)OCC(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)C(=O)O
RWZVMMQNDHPRQD-SFTDATJTSA-N,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)C[C@H]3C=N2)OCCCOC4=C(C=C5C(=C4)N=C[C@@H]6CC(=C)CN6C5=O)OC
XMAYWYJOQHXEEK-NASUQTAISA-N,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@@H]3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
XMAYWYJOQHXEEK-OZXSUGGESA-N,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
WPTTVJLTNAWYAO-KPOXMGGZSA-N,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC
WPTTVJLTNAWYAO-GPJRJPTMSA-N,C[C@@]12CC[C@]3(CCC(CC3C1C(=O)C=C4[C@]2(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC
SWHNZGMQMGFQGW-MSOLQXFVSA-N,CC1=NC(=C(C(=N1)N2CCN3CCOC[C@@H]3C2)F)NNC(=O)[C@H](CC4CCCC4)CN(C=O)O
MSCWLMXCFHMGMN-SHUXQVCQSA-N,C/C(=C/C(=O)O)/C(=C/C1=CC2=CC3=C(C=C2C=C1)C(CCC3(C)C)(C)C)/C4=CC(=CC=C4)C(=O)O
BKESGYCEDGCSAV-UHFFFAOYSA-N,CS(=O)(=O)NC1=C(C=C(C=C1)CNC2=C(C=CC(=N2)C(F)(F)F)C3=CC(=NC=N3)OC4=C5C(=CC=C4)SC(=N5)N)F
LANOLOBXTHGFCJ-DWXAVSTPSA-N,CC1=C(C=C(C=C1)F)[C@H]2CC3=NC=CC(=C3/C(=N/N=C(N)N)/C2)C
TXGZJQLMVSIZEI-RTGQUWHWSA-N,C[C@@]12CC[C@@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)O
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl
ONKUMRGIYFNPJW-WKPVTEASSA-N,CC(=O)OC1CCC2C3CCC4(C(C3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C
LVASCWIMLIKXLA-LSDHHAIUSA-N,C1C[C@H]([C@@H](NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O
LVASCWIMLIKXLA-UHFFFAOYSA-N,C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O
LVASCWIMLIKXLA-CABCVRRESA-N,C1C[C@@H]([C@H](NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O
KUFRQPKVAWMTJO-LMZWQJSESA-N,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)/C)OC)OC(=O)N)\C)C)O)OC
UQOSBPRTQFFUOA-SRZZPIQSSA-N,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)N/N=C(\C)/C4=CC=CC=N4
KTQUNVRSLAGBSY-RRFJAZBJSA-N,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)N(CCCl)N=O)CCC4=CC(=O)CC[C@H]34
NJSMWLQOCQIOPE-OCHFTUDZSA-N,C1NC(=NC1)N/N=C/C2=C3C(=C(C4=CC=CC=C24)/C=N/NC5=NCCN5)C=CC=C3
NJSMWLQOCQIOPE-JEGUCOMDSA-N,C1NC(=NC1)N/N=C\C2=C3C(=C(C4=CC=CC=C24)/C=N\NC5=NCCN5)C=CC=C3
OAKGNIRUXAZDQF-TXHRRWQRSA-O,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=C(C(=C2O)C1)[NH2+]CC=C)O)/C)OC)OC(=O)N)\C)C)O)OC
CGBJSGAELGCMKE-UHFFFAOYSA-N,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
WHPAGCJNPTUGGD-UHFFFAOYSA-N,C=C(C1=CC=CC=C1OCC2=CC(=CC=C2)Cl)N3C=CN=C3
QXOPTIPQEVJERB-JQWIXIFHSA-N,CC1=C(SC(=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)O)CC[C@H]2CC3=C(NC2)NC(=NC3=O)N
JHDKZFFAIZKUCU-ZRDIBKRKSA-N,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)/C=C/C(=O)NO
LAMIXXKAWNLXOC-INIZCTEOSA-N,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
SEERZIQQUAZTOL-ANMDKAQQSA-N,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O
PHBRSMBCWZLOFO-PBSXUYDUSA-N,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)C4CN(C4)CC5=C6C(=NC=C5O)C=CC=N6)C
KSOVGRCOLZZTPF-QMKUDKLTSA-N,CC1=C(C=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3[C@@H]4C[C@H]([C@@H]3C(=O)N)C=C4)F)N5CCN(CC5)C
YPHMISFOHDHNIV-FSZOTQKASA-N,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
MPAZKXHCZWDZDY-FFNUKLMVSA-L,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Mg+2]
RHGYHLPFVJEAOC-MAGGFSPCSA-L,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](O)C[C@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2]
RHGYHLPFVJEAOC-FFNUKLMVSA-L,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2]
GKJCVYLDJWTWQU-CXLRFSCWSA-N,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3/C=C/C4=CN(N=C4)CCO
BWDQBBCUWLSASG-MDZDMXLPSA-N,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)/C=C/C(=O)NO
FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO
PAWIYAYFNXQGAP-UHFFFAOYSA-N,CN1C=C(C2=CC=CC=C21)CNCC3CCN(CC3)C4=NC=C(C=N4)C(=O)NO
SFFSGPCYJCMDJM-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N([Se]2)CCN3C(=O)C4=CC=CC=C4[Se]3
PBCZSGKMGDDXIJ-HQCWYSJUSA-N,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)[C@H](NC6=O)O)NC)OC
KJNNWYBAOPXVJY-UHFFFAOYSA-N,CCCCC1=NC(=CN1C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OCCCN(CC)CC
AQSSMEORRLJZLU-UHFFFAOYSA-N,CC1=CC(=CC2=C1N=C(N=N2)NC3=CC=C(C=C3)OCCN4CCCC4)C5=C(C=CC(=C5)O)Cl
OBMJQRLIQQTJLR-USGQOSEYSA-N,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O
OBMJQRLIQQTJLR-DNFUEQBLSA-N,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O
OBMJQRLIQQTJLR-ZGSYAQDKSA-N,C[C@H]1[C@H]([C@H](CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O
QULDDKSCVCJTPV-UHFFFAOYSA-N,CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N
ZOCKGBMQLCSHFP-KQRAQHLDSA-N,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O
ZOCKGBMQLCSHFP-UHFFFAOYSA-N,CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O
STQGQHZAVUOBTE-VGBVRHCVSA-N,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
STQGQHZAVUOBTE-MFXFIFEASA-N,CC1C(C(CC(O1)OC2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O
